type,created,tweet_type,text,url,view_count,retweet_count,like_count,reply_count,quote_count,media,lang,original_id,original_url,original_author_id,original_author_alias,original_author_url,source,location,hashtags,user_mentions,urls,card,alias,name,description,friend_count,follower_count,favorite_count,media_count,image,banner_image,created_at,is_verified
TwitterTweet,1720155242,reply,😂,https://twitter.com/elonmusk/status/1809088323413000340,75386,69,1517,144,4,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808629863043248274,https://twitter.com/Teslaconomics/status/1808629863043248274,985243593538338816,Teslaconomics,https://twitter.com/Teslaconomics,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '985243593538338816', 'alias': 'Teslaconomics', 'name': 'Teslaconomics', 'url': 'https://twitter.com/Teslaconomics'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720154809,reply,Yeah!,https://twitter.com/elonmusk/status/1809086510450332100,67004,86,1536,224,8,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809086363158896739,https://twitter.com/cb_doge/status/1809086363158896739,1389913567671975937,cb_doge,https://twitter.com/cb_doge,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1389913567671975937', 'alias': 'cb_doge', 'name': 'DogeDesigner', 'url': 'https://twitter.com/cb_doge'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720154786,reply,Grok’s rate of improvement is accelerating,https://twitter.com/elonmusk/status/1809086412341317740,62346,110,1344,126,20,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809085485077442923,https://twitter.com/Scobleizer/status/1809085485077442923,13348,Scobleizer,https://twitter.com/Scobleizer,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '13348', 'alias': 'Scobleizer', 'name': 'Robert Scoble', 'url': 'https://twitter.com/Scobleizer'}, {'type': 'TwitterUserMention', 'id': '33836629', 'alias': 'karpathy', 'name': 'Andrej Karpathy', 'url': 'https://twitter.com/karpathy'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720154158,reply,Beautiful,https://twitter.com/elonmusk/status/1809083780113588234,228167,105,2358,138,18,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808915462731747614,https://twitter.com/JamesLucasIT/status/1808915462731747614,1027214104661028864,JamesLucasIT,https://twitter.com/JamesLucasIT,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1027214104661028864', 'alias': 'JamesLucasIT', 'name': 'James Lucas', 'url': 'https://twitter.com/JamesLucasIT'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720153054,reply,Ridiculously giant,https://twitter.com/elonmusk/status/1809079146187776149,59372,70,1802,124,9,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809054913428926716,https://twitter.com/MarcusHouse/status/1809054913428926716,718325771392172033,MarcusHouse,https://twitter.com/MarcusHouse,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '718325771392172033', 'alias': 'MarcusHouse', 'name': 'Marcus House', 'url': 'https://twitter.com/MarcusHouse'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720152298,reply,May he continue to have fun on his yachts. I prefer to work.,https://twitter.com/elonmusk/status/1809075977093345758,569159,620,11380,1269,383,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808923046071390447,https://twitter.com/WholeMarsBlog/status/1808923046071390447,1263491240336769026,WholeMarsBlog,https://twitter.com/WholeMarsBlog,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1263491240336769026', 'alias': 'WholeMarsBlog', 'name': 'Whole Mars Catalog', 'url': 'https://twitter.com/WholeMarsBlog'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720141125,retweet,"Peter Thiel on Elon Musk 🔊

“You know, when Elon was building both Tesla and SpaceX in the 2000s, people thought he was just really, really crazy. I think even those of us who had worked with him at PayPal, I mean, there’s this PayPal book that David Sacks and I thought of writing, and the Elon chapter was titled something like, “The Man Who Knew Nothing About Risk.” There are all these crazy Elon stories I could tell... If one of the two companies had succeeded, you would say, “Well, maybe he still got really lucky,” but when two out of two companies that people thought were completely harebrained in the 2000s, when they both succeed, man, you have to somehow reassess it, and somehow, the rest of us, somehow, are too risk averse, or there’s something about risk he knows that we don’t, or something like this.”",https://twitter.com/elonmusk/status/1809075370861162888,3347309,2904,17891,972,200,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': [{'type': 'TwitterTweetVideo', 'id': '1809029024380796928', 'duration': 55, 'video': 'https://video.twimg.com/amplify_video/1809029024380796928/vid/avc1/1204x720/xUivqaU-W8fqYFva.mp4?tag=16'}]}",en,1809029112633381204,https://twitter.com/ValueAnalyst1/status/1809029112633381204,732548050728701953,ValueAnalyst1,https://twitter.com/ValueAnalyst1,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720152039,reply,!,https://twitter.com/elonmusk/status/1809074890646880745,72699,130,1903,119,7,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qam,1809030110198038742,https://twitter.com/MrAndyNgo/status/1809030110198038742,2835451658,MrAndyNgo,https://twitter.com/MrAndyNgo,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '2835451658', 'alias': 'MrAndyNgo', 'name': 'Andy Ngô 🏳️\u200d🌈', 'url': 'https://twitter.com/MrAndyNgo'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720151973,reply,Exactly,https://twitter.com/elonmusk/status/1809074613948727584,93153,96,1587,80,6,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1809046035055944144,https://twitter.com/MarioNawfal/status/1809046035055944144,1319287761048723458,MarioNawfal,https://twitter.com/MarioNawfal,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1319287761048723458', 'alias': 'MarioNawfal', 'name': 'Mario Nawfal', 'url': 'https://twitter.com/MarioNawfal'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720151075,tweet,Tesla Gigafactory Supercomputer Cluster,https://twitter.com/elonmusk/status/1809070845689516043,51576179,19364,240442,11063,1135,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': [{'type': 'TwitterTweetVideo', 'id': '1809070768010960896', 'duration': 20, 'video': 'https://video.twimg.com/amplify_video/1809070768010960896/vid/avc1/720x1280/rES5pYncVMxEKvN0.mp4?tag=16'}]}",es,,,,,,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720110570,retweet,The fourth flight of Starship brought us closer to a rapidly reusable future,https://twitter.com/elonmusk/status/1808918385063026902,63455677,9877,53965,3414,1422,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': [{'type': 'TwitterTweetVideo', 'id': '1808900566338449408', 'duration': 160, 'video': 'https://video.twimg.com/ext_tw_video/1808900566338449408/pu/vid/avc1/1920x1080/fUflHLJwhmTxPGIp.mp4?tag=14'}]}",en,1808900954730942940,https://twitter.com/SpaceX/status/1808900954730942940,34743251,SpaceX,https://twitter.com/SpaceX,"{'type': 'TwitterTweetSource', 'url': 'https://mobile.twitter.com', 'title': 'Twitter Web App'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720114677,tweet,🇺🇸🇺🇸 Happy Independence Day! 🇺🇸🇺🇸,https://twitter.com/elonmusk/status/1808918183216046342,87158222,34509,446564,17065,2019,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,,,,,,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720109822,retweet,"Happy 4th 🇺🇸🇺🇸

📸 @JustonBrazda",https://twitter.com/elonmusk/status/1808906149401424354,2376766,3593,27117,1511,206,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': [{'type': 'TwitterTweetVideo', 'id': '1808549553840201729', 'duration': 85, 'video': 'https://video.twimg.com/ext_tw_video/1808549553840201729/pu/vid/avc1/540x960/7ALGHDro6WZywx5s.mp4?tag=12'}]}",en,1808897817613652285,https://twitter.com/cybertruck/status/1808897817613652285,1686044379910131718,cybertruck,https://twitter.com/cybertruck,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '777837101119254532', 'alias': 'JustonBrazda', 'name': 'Juston Brazda', 'url': 'https://twitter.com/JustonBrazda'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720094016,retweet,,https://twitter.com/elonmusk/status/1808895200200098201,2339470,2623,21718,964,122,"{'type': 'TwitterTweetMedia', 'photos': [{'type': 'TwitterTweetPhoto', 'id': '1808831521022693376', 'image': 'https://pbs.twimg.com/media/GRpCr00WUAA8jHs.jpg'}], 'videos': []}",zxx,1808831523237331225,https://twitter.com/johnkrausphotos/status/1808831523237331225,3072160164,johnkrausphotos,https://twitter.com/johnkrausphotos,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720109105,reply,😂,https://twitter.com/elonmusk/status/1808894810998157605,48803,50,851,87,9,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808622544309694857,https://twitter.com/RichardHanania/status/1808622544309694857,1041044330092195840,RichardHanania,https://twitter.com/RichardHanania,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1041044330092195840', 'alias': 'RichardHanania', 'name': 'Richard Hanania', 'url': 'https://twitter.com/RichardHanania'}, {'type': 'TwitterUserMention', 'id': '16017475', 'alias': 'NateSilver538', 'name': 'Nate Silver', 'url': 'https://twitter.com/NateSilver538'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720109070,reply,"Something is foul in the state of Denmark when rape victims are charged with a crime for defending themselves, but the rapist gets away free",https://twitter.com/elonmusk/status/1808894665296597189,89488,599,4314,303,42,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808891841968026064,https://twitter.com/jgebbia/status/1808891841968026064,11417802,jgebbia,https://twitter.com/jgebbia,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '11417802', 'alias': 'jgebbia', 'name': 'Joe Gebbia', 'url': 'https://twitter.com/jgebbia'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720105472,reply,😂,https://twitter.com/elonmusk/status/1808879575742529888,63328,39,820,88,3,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808679569404354959,https://twitter.com/TrungTPhan/status/1808679569404354959,945817135816654848,TrungTPhan,https://twitter.com/TrungTPhan,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '945817135816654848', 'alias': 'TrungTPhan', 'name': 'Trung Phan', 'url': 'https://twitter.com/TrungTPhan'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720105291,reply,😂,https://twitter.com/elonmusk/status/1808878817013866867,90157,150,2443,141,5,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808875835828388218,https://twitter.com/EndWokeness/status/1808875835828388218,1552795969959636992,EndWokeness,https://twitter.com/EndWokeness,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1552795969959636992', 'alias': 'EndWokeness', 'name': 'End Wokeness', 'url': 'https://twitter.com/EndWokeness'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720105251,reply,"She must have the memory of a goldfish. Trump was already President for 4 years and obviously none of his actions matched those of Hitler!

Unless you’re killing millions in wars and committing genocide, you’re not Hitler.",https://twitter.com/elonmusk/status/1808878645865226635,285678,2158,14246,713,95,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808844175925784817,https://twitter.com/dom_lucre/status/1808844175925784817,3096147528,dom_lucre,https://twitter.com/dom_lucre,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '3096147528', 'alias': 'dom_lucre', 'name': 'Dom Lucre | Breaker of Narratives', 'url': 'https://twitter.com/dom_lucre'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720070774,reply,😂,https://twitter.com/elonmusk/status/1808734038410035324,75794,45,1089,195,7,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808682170711683256,https://twitter.com/Austen/status/1808682170711683256,221838349,Austen,https://twitter.com/Austen,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '221838349', 'alias': 'Austen', 'name': 'Austen Allred', 'url': 'https://twitter.com/Austen'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720070477,reply,Bar,https://twitter.com/elonmusk/status/1808732796397236351,157629,164,3973,1011,79,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",und,1808562349567004883,https://twitter.com/MAstronomers/status/1808562349567004883,750683331260321792,MAstronomers,https://twitter.com/MAstronomers,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '750683331260321792', 'alias': 'MAstronomers', 'name': 'Curiosity', 'url': 'https://twitter.com/MAstronomers'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720070271,reply,Yeah,https://twitter.com/elonmusk/status/1808731931309453535,134304,79,1600,186,5,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808546494955622608,https://twitter.com/historyinmemes/status/1808546494955622608,855481986290524160,historyinmemes,https://twitter.com/historyinmemes,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '855481986290524160', 'alias': 'historyinmemes', 'name': 'Historic Vids', 'url': 'https://twitter.com/historyinmemes'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720069364,reply,😂,https://twitter.com/elonmusk/status/1808728124751794655,58483,40,1037,101,4,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808723125321822489,https://twitter.com/Rothmus/status/1808723125321822489,294293982,Rothmus,https://twitter.com/Rothmus,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '294293982', 'alias': 'Rothmus', 'name': 'Rothmus 🏴', 'url': 'https://twitter.com/Rothmus'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720069346,reply,Gonna happen!,https://twitter.com/elonmusk/status/1808728051435409826,99718,146,2499,135,24,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808727729250185668,https://twitter.com/stevenmarkryan/status/1808727729250185668,31263848,stevenmarkryan,https://twitter.com/stevenmarkryan,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '31263848', 'alias': 'stevenmarkryan', 'name': 'stevenmarkryan', 'url': 'https://twitter.com/stevenmarkryan'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720069125,quote,Yeah!!,https://twitter.com/elonmusk/status/1808727124783644694,76178331,26605,384195,11961,1503,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808701324365644106,https://twitter.com/DimaZeniuk/status/1808701324365644106,1198495865301864448,DimaZeniuk,https://twitter.com/DimaZeniuk,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720068992,reply,😂,https://twitter.com/elonmusk/status/1808726567947845782,41856,41,990,84,3,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808710274137911699,https://twitter.com/Rothmus/status/1808710274137911699,294293982,Rothmus,https://twitter.com/Rothmus,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '294293982', 'alias': 'Rothmus', 'name': 'Rothmus 🏴', 'url': 'https://twitter.com/Rothmus'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720068913,reply,That is indeed the question,https://twitter.com/elonmusk/status/1808726234412527817,62625,82,1438,98,11,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808606038234706019,https://twitter.com/Gfilche/status/1808606038234706019,348844712,Gfilche,https://twitter.com/Gfilche,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '348844712', 'alias': 'Gfilche', 'name': 'Gali', 'url': 'https://twitter.com/Gfilche'}, {'type': 'TwitterUserMention', 'id': '13298072', 'alias': 'Tesla', 'name': 'Tesla', 'url': 'https://twitter.com/Tesla'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720068762,reply,That needs to be fixed,https://twitter.com/elonmusk/status/1808725599227101531,41638,49,1120,86,3,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808724577998037083,https://twitter.com/diana_dukic/status/1808724577998037083,1593597565005602816,diana_dukic,https://twitter.com/diana_dukic,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1593597565005602816', 'alias': 'diana_dukic', 'name': 'Diana Dukic', 'url': 'https://twitter.com/diana_dukic'}, {'type': 'TwitterUserMention', 'id': '1016059981907386368', 'alias': 'teslaownersSV', 'name': 'Tesla Owners Silicon Valley', 'url': 'https://twitter.com/teslaownersSV'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720063917,retweet,“I’m nauseatingly pro America. I would have come here from any country. The United States are where great things are possible.” Elon Musk,https://twitter.com/elonmusk/status/1808725544663498966,2286274,2590,19667,885,133,"{'type': 'TwitterTweetMedia', 'photos': [{'type': 'TwitterTweetPhoto', 'id': '1808705262171365376', 'image': 'https://pbs.twimg.com/media/GRnP2l8aoAAWlDj.jpg'}], 'videos': []}",en,1808705281565532184,https://twitter.com/teslaownersSV/status/1808705281565532184,1016059981907386368,teslaownersSV,https://twitter.com/teslaownersSV,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],[],[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720068731,reply,LLMs are under massive pressure,https://twitter.com/elonmusk/status/1808725471388942586,56684,57,1256,92,7,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808723389462315249,https://twitter.com/AdrianDittmann/status/1808723389462315249,1420609694402433028,AdrianDittmann,https://twitter.com/AdrianDittmann,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1420609694402433028', 'alias': 'AdrianDittmann', 'name': 'Adrian Dittmann', 'url': 'https://twitter.com/AdrianDittmann'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720068494,reply,Wish I were wrong 😢,https://twitter.com/elonmusk/status/1808724477070451086,40781,62,1121,160,8,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",en,1808706854328967224,https://twitter.com/elon_docs/status/1808706854328967224,1591001290846388225,elon_docs,https://twitter.com/elon_docs,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '1591001290846388225', 'alias': 'elon_docs', 'name': 'ELON DOCS', 'url': 'https://twitter.com/elon_docs'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
TwitterTweet,1720067783,reply,😂,https://twitter.com/elonmusk/status/1808721494249210026,33076,31,600,64,4,"{'type': 'TwitterTweetMedia', 'photos': [], 'videos': []}",qme,1808565303233650720,https://twitter.com/StephanSturges/status/1808565303233650720,16664541,StephanSturges,https://twitter.com/StephanSturges,"{'type': 'TwitterTweetSource', 'url': 'http://twitter.com/download/iphone', 'title': 'Twitter for iPhone'}",,[],"[{'type': 'TwitterUserMention', 'id': '16664541', 'alias': 'StephanSturges', 'name': 'uɐɥdǝʇS (e/acc)', 'url': 'https://twitter.com/StephanSturges'}, {'type': 'TwitterUserMention', 'id': '183749519', 'alias': 'paulg', 'name': 'Paul Graham', 'url': 'https://twitter.com/paulg'}]",[],{},elonmusk,Elon Musk,,651,189385822,59303,2283,https://pbs.twimg.com/profile_images/1780044485541699584/p78MCn3B_400x400.jpg,https://pbs.twimg.com/profile_banners/44196397/1690621312,1243973549,True
